OrderID,OrderDate,CustomerID,Region,Category,Product,Quantity,UnitPrice,DiscountPercent,Sales,Cost,Profit,PaymentMethod,OrderStatus
ORD-10630,2025-11-09,CUST-1029,South,Books,Math Book,1,2683.05,10,2414.75,1957.45,457.3,Card,Completed
ORD-10631,2025-09-29,CUST-1237,Central,Books,Novel,1,4187.99,10,3769.19,2616.66,1152.53,Cash,Completed
ORD-10632,2025-02-18,CUST-1307,South,Sports,Helmet,10,19015.21,15,161629.28,153070.63,8558.65,Bank Transfer,Completed
ORD-10633,2025-05-23,CUST-1123,West,Clothing,Jeans,3,14538.94,20,34893.46,28374.91,6518.55,Bank Transfer,Completed
ORD-10634,2025-03-11,CUST-1255,East,Electronics,Keyboard,7,130175.11,0,911225.77,548931.2,362294.57,Cash,Completed
ORD-10635,2025-07-18,CUST-1327,North,Clothing,Shoes,3,11280.6,15,28765.53,24647.84,4117.69,Card,Completed
ORD-10636,2025-01-01,CUST-1297,Central,Electronics,Laptop,12,44062.76,0,528753.12,414519.87,114233.25,Digital Wallet,Completed
ORD-10637,2025-03-27,CUST-1110,Central,Sports,Football,5,6684.49,5,31751.33,23035.86,8715.47,Bank Transfer,Completed
ORD-10638,2025-01-01,CUST-1024,East,Electronics,Tablet,11,164201.59,20,1444973.99,1185917.96,259056.04,Digital Wallet,Completed
ORD-10639,2025-12-16,CUST-1321,North,Sports,Bat,8,11789.71,0,94317.68,49092.55,45225.13,Card,Returned
ORD-10640,2025-03-08,CUST-1212,Central,Furniture,Chair,4,70601.22,10,254164.39,165945.33,88219.06,Bank Transfer,Cancelled
ORD-10641,2025-08-09,CUST-1309,East,Furniture,Desk,2,16320.34,10,29376.61,23520.16,5856.45,Cash,Completed
ORD-10642,2025-07-21,CUST-1325,East,Books,History Book,3,5908.19,5,16838.34,9473.14,7365.21,Bank Transfer,Returned
ORD-10643,2025-02-24,CUST-1097,North,Electronics,Tablet,2,109790.24,0,219580.48,147274.33,72306.15,Card,Returned
ORD-10644,2025-11-08,CUST-1222,West,Electronics,Tablet,12,69521.85,20,667409.76,625500.93,41908.83,Cash,Cancelled
ORD-10645,2025-03-03,CUST-1320,North,Electronics,Keyboard,11,58637.41,5,612760.93,400726.13,212034.8,Digital Wallet,Completed
ORD-10646,2025-09-05,CUST-1164,North,Books,History Book,8,2657.05,5,20193.58,11179.61,9013.97,Digital Wallet,Completed
ORD-10647,2025-01-22,CUST-1085,Central,Electronics,Tablet,1,56610.35,20,45288.28,46176.49,-888.21,Bank Transfer,Completed
ORD-10648,2025-02-22,CUST-1062,South,Furniture,Shelf,8,16886.97,0,135095.76,72191.88,62903.88,Cash,Cancelled
ORD-10649,2025-10-25,CUST-1088,West,Furniture,Sofa,2,14217.06,20,22747.3,19482.34,3264.96,Digital Wallet,Completed
ORD-10650,2025-11-18,CUST-1053,Central,Books,Python Book,12,1024.66,15,10451.53,7013.1,3438.43,Cash,Completed
ORD-10651,2025-02-12,CUST-1101,South,Furniture,Desk,12,47341.78,5,539696.29,321968.74,217727.55,Digital Wallet,Completed
ORD-10652,2025-10-24,CUST-1109,South,Electronics,Mouse,1,5826.88,20,4661.5,3563.56,1097.95,Cash,Completed
ORD-10653,2025-08-01,CUST-1044,South,Books,AI Book,1,3950.78,5,3753.24,3141.91,611.33,Bank Transfer,Completed
ORD-10654,2025-01-11,CUST-1275,West,Clothing,Jacket,8,14910.36,0,119282.88,80481.31,38801.57,Cash,Completed
ORD-10655,2025-01-10,CUST-1257,South,Books,AI Book,1,,5,1864.97,1368.37,496.61,Bank Transfer,Cancelled
ORD-10656,2025-09-05,CUST-1348,East,Electronics,Mouse,10,28842.83,20,230742.64,211943.82,18798.82,Card,Completed
ORD-10657,2025-04-30,CUST-1344,Central,Sports,Bat,12,8269.12,15,84345.02,57161.74,27183.29,Cash,Completed
ORD-10658,2025-08-24,CUST-1180,East,Furniture,Chair,4,33457.63,10,120447.47,99739.24,20708.23,Cash,Completed
ORD-10659,2025-06-27,CUST-1343,East,Clothing,Jacket,5,9065.62,5,43061.7,23595.44,19466.26,Bank Transfer,Completed
ORD-10660,2025-09-23,CUST-1230,West,Clothing,Shoes,7,2688.21,0,18817.47,11475.11,7342.36,Digital Wallet,Completed
ORD-10661,2025-07-11,CUST-1341,Central,Clothing,Shoes,4,11015.86,0,44063.44,27242.61,16820.83,Cash,Completed
ORD-10662,2025-01-28,CUST-1061,Central,Clothing,Jacket,2,14850.98,0,29701.96,16014.73,13687.23,Cash,Returned
ORD-10663,2025-03-13,CUST-1105,South,Books,Math Book,12,516.51,15,5268.4,4408.05,860.35,Cash,Cancelled
ORD-10664,2025-09-11,CUST-1053,East,Books,AI Book,9,1410.07,15,10787.04,7974.39,2812.65,Digital Wallet,Completed
ORD-10665,2025-04-15,CUST-1182,South,Furniture,Desk,2,49014.4,10,88225.92,65639.15,22586.77,Card,Completed
ORD-10666,2025-04-06,CUST-1091,North,Clothing,Jacket,3,1364.47,5,3888.74,2737.21,1151.53,Digital Wallet,Completed
ORD-10667,2025-07-22,CUST-1112,Central,Furniture,Shelf,9,85970.03,15,657670.73,471681.35,185989.38,Cash,Completed
ORD-10668,2025-02-15,CUST-1084,West,Furniture,Cabinet,11,59762.07,5,624513.63,435903.24,188610.39,Card,Completed
ORD-10669,2025-09-07,CUST-1285,South,Sports,Football,2,20532.8,5,39012.32,33266.56,5745.76,Digital Wallet,Completed
ORD-10670,2025-03-25,CUST-1225,South,Furniture,Chair,11,78517.76,15,734141.06,602460.28,131680.77,Cash,Returned
ORD-10671,2025-07-12,CUST-1069,East,Clothing,Shoes,5,6657.23,15,28293.23,21824.58,6468.65,Cash,Completed
ORD-10672,2025-07-19,CUST-1328,Central,Furniture,Desk,3,82092.93,5,233964.85,189703.1,44261.75,Bank Transfer,Cancelled
ORD-10673,2025-05-16,CUST-1266,Central,Clothing,Cap,3,1385.06,15,3531.9,2772.33,759.57,Bank Transfer,Completed
ORD-10674,2025-11-11,CUST-1307,Central,Clothing,Cap,3,6164.0,10,16642.8,14469.16,2173.64,Card,Completed
ORD-10675,2025-12-01,CUST-1067,North,Furniture,Cabinet,4,66186.65,0,264746.6,169564.64,95181.96,Card,Completed
ORD-10676,2025-05-20,CUST-1188,Central,Electronics,Monitor,1,114291.98,0,114291.98,89459.63,24832.35,Cash,Completed
ORD-10677,2025-10-31,CUST-1328,East,Books,Math Book,3,5273.97,20,12657.53,9903.89,2753.64,Cash,Completed
ORD-10678,2025-10-02,CUST-1262,North,Clothing,Shoes,4,4917.84,15,16720.66,13406.49,3314.17,Card,Completed
ORD-10679,2025-01-31,CUST-1041,North,Electronics,Laptop,7,49284.96,5,327744.98,222976.85,104768.14,Digital Wallet,Completed
ORD-10680,2025-10-20,CUST-1234,West,Clothing,Cap,7,2638.38,10,16621.79,9650.48,6971.31,Cash,Cancelled
ORD-10681,2025-11-05,CUST-1244,West,Sports,Gloves,11,23519.91,20,206975.21,157441.33,49533.88,Card,Returned
ORD-10682,2025-10-22,CUST-1240,,Clothing,Shirt,1,13493.91,0,13493.91,8415.09,5078.82,Cash,Cancelled
ORD-10683,2025-04-21,CUST-1198,Central,Clothing,Shirt,4,14371.44,10,51737.18,45310.79,6426.39,Card,Completed
ORD-10684,2025-06-22,CUST-1333,Central,Electronics,Keyboard,6,13228.93,10,71436.22,60411.11,11025.11,Digital Wallet,Returned
ORD-10685,2025-07-08,CUST-1307,South,Electronics,Tablet,4,173849.76,20,556319.23,437739.98,118579.25,Digital Wallet,Returned
ORD-10686,2025-10-11,CUST-1088,West,Books,Novel,7,2386.68,15,14200.75,9487.08,4713.67,Card,Completed
ORD-10687,2025-11-12,CUST-1061,Central,Electronics,Monitor,7,49163.69,5,326938.54,251961.22,74977.32,Digital Wallet,Returned
ORD-10688,2025-07-14,CUST-1214,East,Books,AI Book,11,1025.37,10,10151.16,5919.24,4231.93,Card,Completed
ORD-10689,2025-10-27,CUST-1003,North,Electronics,Mouse,10,27523.32,10,247709.88,164204.31,83505.57,Cash,Completed
ORD-10690,2025-05-13,CUST-1284,South,Furniture,Desk,4,48196.18,20,154227.78,120996.57,33231.21,Card,Completed
ORD-10691,2025-01-27,CUST-1123,South,Furniture,Cabinet,10,74699.85,0,746998.5,428717.05,318281.45,Bank Transfer,Cancelled
ORD-10692,2025-11-05,CUST-1220,South,Books,Math Book,5,4688.2,10,21096.9,14853.64,6243.26,Bank Transfer,Completed
ORD-10693,2025-05-14,CUST-1316,East,Furniture,Desk,4,4159.66,5,15806.71,8738.51,7068.2,Cash,Completed
ORD-10694,2025-01-15,CUST-1222,North,Electronics,Laptop,1,75047.04,0,75047.04,46046.7,29000.34,Digital Wallet,Completed
ORD-10695,2025-08-22,CUST-1274,South,Sports,Helmet,7,5757.52,5,38287.51,23731.99,14555.51,Bank Transfer,Returned
ORD-10696,2025-05-06,CUST-1127,North,Furniture,Cabinet,9,28743.52,20,206953.34,159263.56,47689.78,Card,Completed
ORD-10697,2025-12-19,CUST-1070,South,Sports,Gloves,1,23157.2,20,18525.76,13891.91,4633.85,Digital Wallet,Cancelled
ORD-10698,2025-11-11,CUST-1087,,Furniture,Cabinet,5,70557.99,5,335150.45,221980.48,113169.98,Cash,Completed
ORD-10699,2025-03-29,CUST-1041,Central,Clothing,Jeans,12,9417.56,0,113010.72,71187.16,41823.56,Cash,Returned
ORD-10700,2025-08-17,CUST-1029,North,Clothing,Jacket,8,14295.35,15,97208.38,67111.42,30096.96,Card,Returned
ORD-10701,2025-10-13,CUST-1012,South,Sports,Bat,10,17970.59,0,179705.9,136397.65,43308.25,Card,Completed
ORD-10702,2025-03-23,CUST-1102,North,Electronics,Laptop,5,36404.6,10,163820.7,139373.91,24446.79,Digital Wallet,Completed
ORD-10703,2025-10-17,CUST-1047,Central,Electronics,Monitor,9,153812.55,20,1107450.36,766688.06,340762.3,Digital Wallet,Cancelled
ORD-10704,2025-03-15,CUST-1087,West,Books,History Book,8,3098.7,0,24789.6,16184.35,8605.25,Card,Cancelled
ORD-10705,2025-01-31,CUST-1145,South,Books,History Book,5,4145.29,0,20726.45,13062.6,7663.85,Card,Completed
ORD-10706,2025-07-09,CUST-1124,East,Furniture,Chair,4,58454.51,5,222127.14,186428.8,35698.34,Card,Cancelled
ORD-10707,2025-08-07,CUST-1056,East,Electronics,Keyboard,12,155457.54,20,1492392.38,1136051.53,356340.86,Bank Transfer,Cancelled
ORD-10708,2025-04-07,CUST-1251,Central,Electronics,Keyboard,4,39019.29,20,124861.73,94899.5,29962.23,Cash,Returned
ORD-10709,2025-06-19,CUST-1123,North,Clothing,Jeans,10,14724.25,10,132518.25,95509.64,37008.61,Card,Completed
ORD-10710,2025-01-18,CUST-1327,North,Sports,Helmet,3,4335.87,15,11056.47,8522.92,2533.54,Cash,Completed
ORD-10711,2025-03-25,CUST-1237,North,Furniture,Shelf,6,73305.5,10,395849.7,340549.26,55300.44,Card,Completed
ORD-10712,2025-08-13,CUST-1243,South,Clothing,Jacket,2,11500.01,15,19550.02,13913.14,5636.88,Bank Transfer,Completed
ORD-10713,2025-07-11,CUST-1138,East,Electronics,Laptop,5,157881.81,5,749938.6,505908.21,244030.39,Digital Wallet,Completed
ORD-10714,2025-05-17,CUST-1099,East,Furniture,Sofa,2,36734.53,20,58775.25,48962.54,9812.71,Card,Completed
ORD-10715,2025-09-01,CUST-1345,North,Electronics,Monitor,7,146951.64,0,1028661.48,811172.93,217488.55,Digital Wallet,Completed
ORD-10716,2025-07-01,CUST-1089,West,Books,AI Book,6,3110.57,15,15863.91,11534.27,4329.64,Cash,Completed
ORD-10717,2025-07-01,CUST-1227,Central,Books,AI Book,9,2123.08,0,19107.72,11471.91,7635.81,Card,Completed
ORD-10718,2025-11-19,CUST-1064,East,Furniture,Cabinet,7,33923.1,5,225588.61,138729.75,86858.87,Digital Wallet,Completed
ORD-10719,2025-10-14,CUST-1200,Central,Books,Novel,10,2569.37,10,23124.33,13913.35,9210.98,Cash,Completed
ORD-10720,2025-08-29,CUST-1263,East,Clothing,Shirt,4,10053.11,5,38201.82,32579.97,5621.85,Bank Transfer,Completed
ORD-10721,2025-09-03,CUST-1167,South,Sports,Football,12,15102.05,15,154040.91,128230.46,25810.45,Cash,Completed
ORD-10722,2025-12-22,CUST-1328,East,Sports,Bat,1,17865.2,5,16971.94,13487.03,3484.91,Card,Returned
ORD-10723,2025-07-03,CUST-1076,South,Books,History Book,10,4099.39,5,38944.21,22432.12,16512.09,Card,Returned
ORD-10724,2025-02-15,CUST-1037,South,Electronics,Keyboard,1,165740.79,0,165740.79,116194.24,49546.55,Card,Completed
ORD-10725,2025-01-25,CUST-1086,East,Furniture,Shelf,8,73170.5,15,497559.4,443852.05,53707.35,Cash,Completed
ORD-10726,2025-11-20,CUST-1227,West,Clothing,Shoes,4,6506.98,0,26027.92,18373.23,7654.69,Bank Transfer,Completed
ORD-10727,2025-02-25,CUST-1288,East,Furniture,Shelf,12,17643.93,0,211727.16,147187.64,64539.52,Bank Transfer,Returned
ORD-10728,2025-04-12,CUST-1177,North,Electronics,Mouse,10,63451.99,0,634519.9,427176.46,207343.44,Cash,Cancelled
ORD-10729,2025-08-15,CUST-1200,South,Electronics,Monitor,3,3409.54,0,10228.62,6915.72,3312.9,Bank Transfer,Completed
ORD-10730,2025-04-07,CUST-1229,East,Clothing,Jeans,2,14274.8,10,25694.64,17707.16,7987.48,Bank Transfer,Completed
ORD-10731,2025-05-29,CUST-1148,West,Furniture,Chair,12,5483.45,5,62511.33,50415.0,12096.33,Cash,Completed
ORD-10732,2025-02-16,CUST-1108,East,Furniture,Shelf,4,21760.36,0,87041.44,63182.15,23859.29,Card,Completed
ORD-10733,2025-04-24,CUST-1117,South,Clothing,Shoes,2,9438.13,0,18876.26,14038.42,4837.84,Digital Wallet,Completed
ORD-10734,2025-01-10,CUST-1300,North,Electronics,Laptop,8,123932.56,15,842741.41,520193.66,322547.75,Card,Completed
ORD-10735,2025-05-06,CUST-1024,East,Electronics,Tablet,10,50305.64,20,402445.12,341609.22,60835.9,Card,Returned
ORD-10736,2025-07-03,CUST-1009,East,Sports,Helmet,6,5112.47,5,29141.08,17240.34,11900.74,Digital Wallet,Cancelled
ORD-10737,2025-01-30,CUST-1041,East,Books,Python Book,11,2688.85,5,28098.48,18602.47,9496.01,Card,Completed
ORD-10738,2025-03-10,CUST-1265,North,Furniture,Sofa,3,80176.7,15,204450.58,167658.11,36792.47,Digital Wallet,Cancelled
ORD-10739,2025-07-16,CUST-1046,North,Books,Novel,9,3415.52,15,26128.73,24703.32,1425.41,Card,Completed
ORD-10740,2025-01-15,CUST-1320,Central,Clothing,Shirt,11,14155.27,10,140137.17,100599.47,39537.7,Cash,Cancelled
ORD-10741,2025-02-22,CUST-1167,East,Electronics,Laptop,10,75429.35,5,716578.82,586472.76,130106.06,Digital Wallet,Cancelled
ORD-10742,2025-12-28,CUST-1281,South,Clothing,Shirt,10,3524.61,0,35246.1,24152.06,11094.04,Digital Wallet,Returned
ORD-10743,2025-08-09,CUST-1260,North,Clothing,Jacket,6,12008.72,15,61244.47,50029.16,11215.31,Digital Wallet,Completed
ORD-10744,2025-06-13,CUST-1039,North,Clothing,Shirt,1,14658.62,15,12459.83,8763.96,3695.86,Digital Wallet,Completed
ORD-10745,2025-06-24,CUST-1219,East,Furniture,Sofa,6,17712.35,0,106274.1,78519.16,27754.94,Cash,Completed
ORD-10746,2025-06-16,CUST-1237,South,Furniture,Cabinet,7,70529.6,20,394965.76,296468.05,98497.71,Cash,Completed
ORD-10747,2025-09-10,CUST-1160,West,Electronics,Keyboard,5,86818.21,10,390681.95,333309.06,57372.89,Card,Completed
ORD-10748,2025-11-25,CUST-1264,East,Furniture,Cabinet,3,77065.16,15,196516.16,147045.21,49470.95,Card,Completed
ORD-10749,2025-12-20,CUST-1081,West,Books,Python Book,10,3591.8,5,34122.1,26111.76,8010.34,Bank Transfer,Completed
ORD-10750,2025-02-28,CUST-1191,East,Furniture,Shelf,10,37999.29,5,360993.26,222973.08,138020.17,Cash,Completed
ORD-10751,2025-09-19,CUST-1128,East,Furniture,Chair,12,69546.46,15,709373.89,598179.21,111194.69,Cash,Completed
ORD-10752,2025-07-29,CUST-1233,Central,Clothing,Shoes,12,10842.88,15,110597.38,85276.87,25320.51,Bank Transfer,Completed
ORD-10753,2025-01-26,CUST-1031,East,Books,History Book,2,2287.77,5,4346.76,3123.41,1223.35,Card,Returned
ORD-10754,2025-01-18,CUST-1327,Central,Books,Python Book,6,3806.66,0,22839.96,13504.71,9335.25,Bank Transfer,Completed
ORD-10755,2025-05-23,CUST-1092,North,Electronics,Keyboard,4,70675.72,10,254432.59,185143.07,69289.53,Cash,Completed
ORD-10756,2025-06-11,CUST-1301,Central,Furniture,Shelf,6,52417.66,15,267330.07,171608.08,95721.99,Cash,Returned
ORD-10757,2025-07-29,CUST-1163,North,Furniture,Shelf,8,7424.4,5,56425.44,43992.09,12433.35,Cash,Completed
ORD-10758,2025-06-23,CUST-1106,Central,Books,History Book,9,1977.54,10,16018.07,9501.4,6516.67,Bank Transfer,Completed
ORD-10759,2025-04-05,CUST-1174,Central,Books,Math Book,8,2059.62,10,14829.26,10115.74,4713.52,Digital Wallet,Completed
ORD-10760,2025-07-01,CUST-1128,East,Clothing,Jacket,2,11591.7,20,18546.72,13786.53,4760.19,Cash,Completed
ORD-10761,2025-04-25,CUST-1287,West,Electronics,Laptop,1,155682.6,0,155682.6,81085.07,74597.53,Cash,Completed
ORD-10762,2025-10-08,CUST-1343,West,Books,History Book,11,2021.29,5,21122.48,15924.77,5197.71,Card,Cancelled
ORD-10763,2025-06-16,CUST-1318,West,Books,AI Book,8,4767.16,20,30509.82,30063.64,446.18,Card,Completed
ORD-10764,2025-12-21,CUST-1327,West,Electronics,Monitor,6,134711.93,0,808271.58,552340.09,255931.49,Cash,Completed
ORD-10765,2025-06-22,CUST-1254,South,Sports,Gloves,4,15605.61,5,59301.32,35586.88,23714.43,Cash,Completed
ORD-10766,2025-08-31,CUST-1202,North,Clothing,Cap,8,5752.59,15,39117.61,27910.65,11206.96,Cash,Completed
ORD-10767,2025-12-18,CUST-1285,Central,Clothing,Jacket,11,5584.97,0,61434.67,45680.45,15754.22,Digital Wallet,Completed
ORD-10768,2025-07-27,CUST-1142,Central,Electronics,Keyboard,11,114680.72,15,1072264.73,942612.24,129652.49,Digital Wallet,Completed
ORD-10769,2025-06-19,CUST-1002,South,Electronics,Tablet,5,46628.41,5,221484.95,186456.32,35028.63,Digital Wallet,Completed
ORD-10770,2025-05-11,CUST-1108,Central,Clothing,Jacket,4,7753.03,10,27910.91,22703.43,5207.47,Card,Completed
ORD-10771,2025-02-10,CUST-1123,North,Furniture,Shelf,7,50115.5,10,315727.65,195605.24,120122.41,Cash,Returned
ORD-10772,2025-02-01,CUST-1240,South,Books,AI Book,3,1349.59,15,3441.45,2520.84,920.61,Card,Completed
ORD-10773,2025-09-07,CUST-1209,South,Clothing,Shoes,3,9188.6,10,24809.22,17059.08,7750.14,Card,Completed
ORD-10774,2025-01-05,CUST-1264,South,Clothing,Shoes,10,14412.49,5,136918.65,102700.31,34218.34,Bank Transfer,Completed
ORD-10775,2025-06-17,CUST-1108,West,Furniture,Desk,12,42156.41,15,429995.38,414075.14,15920.24,Card,Returned
ORD-10776,2025-04-17,CUST-1028,North,Sports,Helmet,10,17279.52,0,172795.2,97804.97,74990.23,Cash,Completed
ORD-10777,2025-06-09,CUST-1322,Central,Electronics,Tablet,8,121979.55,0,975836.4,569190.35,406646.05,Cash,Cancelled
ORD-10778,2025-07-05,CUST-1080,West,Clothing,Cap,8,8529.11,10,61409.59,38769.09,22640.5,Cash,Completed
ORD-10779,2025-12-11,CUST-1339,East,Electronics,Mouse,11,54054.81,0,594602.91,315282.9,279320.01,Digital Wallet,Completed
ORD-10780,2025-08-02,CUST-1201,North,Books,AI Book,8,4123.68,5,31339.97,23042.08,8297.89,Digital Wallet,Returned
ORD-10781,2025-03-27,CUST-1300,South,Books,Novel,1,3923.27,15,3334.78,2140.96,1193.81,Digital Wallet,Completed
ORD-10782,2025-06-09,CUST-1014,West,Electronics,Mouse,8,156196.57,15,1062136.68,700618.89,361517.78,Cash,Cancelled
ORD-10783,2025-08-18,CUST-1168,Central,Electronics,Mouse,11,64153.76,10,635122.22,486766.24,148355.99,Card,Completed
ORD-10784,2025-01-19,CUST-1227,South,Books,Novel,2,1766.27,20,2826.03,2020.05,805.98,Digital Wallet,Completed
ORD-10785,2025-07-05,CUST-1015,South,Electronics,Keyboard,6,151031.45,20,724950.96,533036.93,191914.03,Cash,Returned
ORD-10786,2025-01-27,CUST-1121,Central,Furniture,Sofa,2,51743.63,5,98312.9,84466.34,13846.56,Card,Cancelled
ORD-10787,2025-02-16,CUST-1159,East,Clothing,Jeans,2,8425.76,15,14323.79,13499.56,824.23,Digital Wallet,Completed
ORD-10788,2025-11-04,CUST-1335,East,Furniture,Desk,12,4951.5,5,56447.1,47861.97,8585.13,Bank Transfer,Cancelled
ORD-10789,2025-03-28,CUST-1170,East,Electronics,Laptop,5,30097.67,20,120390.68,82566.51,37824.17,Card,Completed
ORD-10790,2025-07-27,CUST-1202,South,Furniture,Sofa,9,4993.65,5,42695.71,35033.03,7662.68,Digital Wallet,Completed
ORD-10791,2025-06-11,CUST-1269,Central,Furniture,Shelf,10,64743.37,0,647433.7,366562.09,280871.61,Bank Transfer,Completed
ORD-10792,2025-08-24,CUST-1230,North,Sports,Football,7,10394.38,5,69122.63,58800.27,10322.35,Bank Transfer,Returned
ORD-10793,2025-09-03,CUST-1313,Central,Sports,Helmet,7,24807.88,0,173655.16,133741.75,39913.41,Cash,Completed
ORD-10794,2025-04-01,CUST-1316,South,Clothing,Jacket,9,9635.7,,78049.17,68806.43,9242.74,Bank Transfer,Completed
ORD-10795,2025-12-25,CUST-1148,West,Clothing,Jacket,5,10901.57,15,46331.67,41909.41,4422.26,Cash,Cancelled
ORD-10796,2025-05-22,CUST-1291,South,Sports,Bat,9,17023.21,0,153208.89,85349.5,67859.39,Bank Transfer,Completed
ORD-10797,2025-11-18,CUST-1072,North,Books,Math Book,5,2647.47,5,12575.48,7033.33,5542.16,Bank Transfer,Cancelled
ORD-10798,2025-04-29,CUST-1058,Central,Sports,Gloves,1,9116.65,10,8204.99,6860.46,1344.53,Cash,Completed
ORD-10799,2025-01-05,CUST-1097,West,Furniture,Shelf,9,42505.7,5,363423.73,292804.58,70619.15,Cash,Cancelled
ORD-10800,2025-05-29,CUST-1236,South,Furniture,Sofa,1,26066.1,5,24762.79,18176.79,6586.0,Card,Completed
ORD-10801,2025-04-03,CUST-1109,Central,Sports,Bat,2,16739.08,5,31804.25,18895.89,12908.36,Bank Transfer,Completed
ORD-10802,2025-02-21,CUST-1349,,Electronics,Mouse,3,38172.22,15,97339.16,64035.21,33303.95,Digital Wallet,Completed
ORD-10803,2025-06-22,CUST-1025,South,Clothing,Shoes,5,10138.99,0,50694.95,32885.27,17809.68,Cash,Completed
ORD-10804,2025-02-25,CUST-1142,Central,Books,Math Book,6,1496.68,20,7184.06,5592.67,1591.39,Bank Transfer,Completed
ORD-10805,2025-05-10,CUST-1263,South,Furniture,Shelf,11,18892.51,5,197426.73,133735.93,63690.8,Digital Wallet,Completed
ORD-10806,2025-10-25,CUST-1091,East,Sports,Football,5,8234.26,5,39112.74,28855.04,10257.69,Cash,Completed
ORD-10807,2025-06-11,CUST-1195,West,Furniture,Cabinet,2,7910.1,0,15820.2,10873.57,4946.63,Bank Transfer,Completed
ORD-10808,2025-09-09,CUST-1312,East,Clothing,Cap,10,12357.51,0,123575.1,93769.01,29806.09,Digital Wallet,Completed
ORD-10809,2025-05-03,CUST-1277,Central,Sports,Helmet,10,5124.37,0,51243.7,36597.45,14646.25,Card,Completed
ORD-10810,2025-01-02,CUST-1176,West,Furniture,Desk,11,71967.66,5,752062.05,470905.93,281156.12,Digital Wallet,Returned
ORD-10811,2025-05-21,CUST-1168,West,Electronics,Monitor,1,65870.24,20,52696.19,38071.99,14624.2,Card,Cancelled
ORD-10812,2025-05-05,CUST-1100,North,Clothing,Jeans,4,11523.85,0,46095.4,35257.01,10838.39,Card,Completed
ORD-10813,2025-03-29,CUST-1191,East,Sports,Gloves,10,4215.58,0,42155.8,32566.2,9589.6,Digital Wallet,Completed
ORD-10814,2025-07-19,CUST-1104,East,Clothing,Cap,1,10583.15,15,8995.68,7100.27,1895.41,Digital Wallet,Completed
ORD-10815,2025-10-08,CUST-1139,North,Clothing,Shoes,7,6986.98,5,46463.42,38513.08,7950.34,Bank Transfer,Completed
ORD-10816,2025-03-28,CUST-1117,North,Clothing,Jacket,11,10729.6,0,118025.6,93399.97,24625.63,Card,Cancelled
ORD-10817,2025-11-14,CUST-1051,East,Books,AI Book,8,1985.62,0,15884.96,10436.2,5448.76,Card,Completed
ORD-10818,2025-06-18,CUST-1147,East,Sports,Gloves,3,23662.28,20,56789.47,45951.41,10838.06,Digital Wallet,Cancelled
ORD-10819,2025-08-20,CUST-1302,North,Clothing,Shoes,8,14960.29,10,107714.09,89566.87,18147.22,Digital Wallet,Completed
ORD-10820,2025-09-07,CUST-1004,North,Clothing,Shoes,7,9461.47,5,62918.78,44231.45,18687.33,Digital Wallet,Completed
ORD-10821,2025-02-24,CUST-1171,West,Electronics,Tablet,8,107615.69,15,731786.69,554479.45,177307.24,Bank Transfer,Completed
ORD-10822,2025-08-04,CUST-1229,South,Electronics,Monitor,9,15401.81,5,131685.48,104444.84,27240.64,Cash,Completed
ORD-10823,2025-07-25,CUST-1165,West,Clothing,Shirt,7,1569.03,20,8786.57,8261.43,525.14,Card,Cancelled
ORD-10824,2025-04-20,CUST-1025,West,Books,Novel,1,3491.12,5,3316.56,2004.11,1312.45,Card,Completed
ORD-10825,2025-01-25,CUST-1065,West,Electronics,Laptop,5,86160.61,0,430803.05,262630.5,168172.55,Digital Wallet,Completed
ORD-10826,2025-08-02,CUST-1098,West,Clothing,Shoes,3,4467.35,5,12731.95,9486.23,3245.71,Cash,Completed
ORD-10827,2025-11-12,CUST-1318,North,Books,History Book,4,4390.05,20,14048.16,10777.91,3270.25,Cash,Returned
ORD-10828,2025-10-30,CUST-1005,Central,Sports,Racket,11,22127.35,15,206890.72,181877.44,25013.28,Digital Wallet,Cancelled
ORD-10829,2025-04-13,CUST-1130,South,Clothing,Shirt,12,998.34,15,10183.07,7023.25,3159.82,Card,Completed
ORD-10830,2025-01-21,CUST-1299,North,Clothing,Shirt,6,1261.83,0,7570.98,4208.14,3362.84,Cash,Returned
ORD-10831,2025-11-19,CUST-1289,East,Sports,Racket,8,1220.06,0,9760.48,5456.02,4304.46,Bank Transfer,Cancelled
ORD-10832,2025-12-05,CUST-1319,Central,Sports,Bat,11,21074.03,5,220223.61,124351.92,95871.69,Bank Transfer,Completed
ORD-10833,2025-09-27,CUST-1203,East,Sports,Racket,6,11749.15,10,63445.41,49063.25,14382.16,Bank Transfer,Completed
ORD-10834,2025-04-02,CUST-1140,West,Books,Novel,5,2041.6,0,10208.0,5413.59,4794.41,Cash,Returned
ORD-10835,2025-11-16,CUST-1331,West,Sports,Football,11,1807.94,5,18892.97,10475.3,8417.68,Bank Transfer,Completed
ORD-10836,2025-01-16,CUST-1233,Central,Books,Math Book,10,2031.59,0,20315.9,16074.16,4241.74,Digital Wallet,Completed
ORD-10837,2025-11-14,CUST-1299,East,Electronics,Laptop,4,67179.73,15,228411.08,165732.9,62678.19,Bank Transfer,Completed
ORD-10838,2025-12-28,CUST-1313,,Books,History Book,6,3553.28,0,21319.68,11802.83,9516.85,Cash,Completed
ORD-10839,2025-10-06,CUST-1286,East,Furniture,Chair,2,39442.57,0,78885.14,61835.09,17050.05,Bank Transfer,Returned
